room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13555596,9974234,Entire home/apt,,South Boston,0,,2,1.0,140.0,1.0,42.335989,-71.027332,2016-07-16 23:12:50.690911
3303497,16684348,Entire home/apt,,Fenway,12,4.5,5,2.0,200.0,2.0,42.342872,-71.087323,2016-07-16 23:12:48.267944
5086521,1868179,Entire home/apt,,Fenway,25,5.0,3,0.0,142.0,3.0,42.34232,-71.089636,2016-07-16 23:12:43.772454
13013196,10389396,Private room,,Roxbury,6,3.0,2,1.0,72.0,1.0,42.335706,-71.082921,2016-07-16 23:12:40.893584
4177233,21674032,Private room,,Dorchester,53,4.5,2,1.0,74.0,2.0,42.316638,-71.057729,2016-07-16 23:12:32.835131
12628940,68572323,Entire home/apt,,Allston,0,,4,2.0,189.0,2.0,42.36271,-71.132129,2016-07-16 23:12:01.101166
13074722,3552368,Entire home/apt,,North End,3,5.0,2,1.0,150.0,3.0,42.365065,-71.057007,2016-07-16 23:11:58.061137
6337106,22264304,Private room,,East Boston,157,4.5,2,1.0,105.0,1.0,42.368436,-71.034373,2016-07-16 23:11:50.168734
8011545,42300377,Private room,,North End,35,5.0,1,1.0,79.0,1.0,42.365391,-71.054912,2016-07-16 23:11:18.276030
13656292,12243051,Entire home/apt,,Allston,0,,6,3.0,229.0,3.0,42.349305,-71.129903,2016-07-16 23:11:13.471844
12176428,47915391,Entire home/apt,,South Boston,3,5.0,2,1.0,199.0,2.0,42.336794,-71.037171,2016-07-16 23:11:08.315191
12870514,18202088,Entire home/apt,,Fenway,5,4.5,3,1.0,238.0,2.0,42.345825,-71.103783,2016-07-16 23:10:49.473565
13642655,31611419,Private room,,Allston,0,,1,1.0,30.0,23.0,42.348151,-71.137417,2016-07-16 23:10:44.066134
12071820,64682226,Shared room,,Jamaica Plain,3,4.5,2,1.0,60.0,1.0,42.305263,-71.112087,2016-07-16 23:10:37.991495
6544715,33986390,Entire home/apt,,South Boston,9,4.5,10,5.0,700.0,4.0,42.336763,-71.045216,2016-07-16 23:10:19.630768
5959740,27858335,Private room,,Brighton,1,,2,1.0,75.0,5.0,42.342033,-71.147267,2016-07-16 23:10:17.410885
3415434,16442921,Private room,,Dorchester,8,4.0,1,1.0,63.0,4.0,42.319475,-71.05261,2016-07-16 23:10:13.819161
12414737,37000074,Private room,,Brighton,0,,2,1.0,140.0,1.0,42.360828,-71.140927,2016-07-16 23:10:10.236374
6894734,36128699,Private room,,Fenway,0,,1,1.0,60.0,1.0,42.341188,-71.089271,2016-07-16 23:09:41.276992
6142396,31862615,Shared room,,East Boston,98,5.0,1,1.0,58.0,1.0,42.368746,-71.034673,2016-07-16 23:09:34.156579
13185237,20857768,Entire home/apt,,Beacon Hill,0,,2,0.0,235.0,4.0,42.357702,-71.0717,2016-07-16 23:09:31.484839
8634599,45402419,Entire home/apt,,Jamaica Plain,13,4.0,2,1.0,179.0,2.0,42.309053,-71.111434,2016-07-16 23:09:11.311188
2682662,1444340,Entire home/apt,,Beacon Hill,26,4.5,2,0.0,200.0,2.0,42.357197,-71.069456,2016-07-16 23:09:00.838031
8828147,3958442,Shared room,,South Boston,1,,1,1.0,159.0,1.0,42.339968,-71.055637,2016-07-16 23:08:45.141177
13189215,73808093,Entire home/apt,,Dorchester,5,4.0,4,1.0,160.0,1.0,42.318164,-71.03965,2016-07-16 23:08:18.682423
250983,8021,Entire home/apt,,Jamaica Plain,13,5.0,5,2.0,350.0,1.0,42.322538,-71.109976,2016-07-16 23:08:07.470556
3250847,886871,Private room,,Dorchester,4,4.0,1,1.0,70.0,2.0,42.318617,-71.053832,2016-07-16 23:08:03.695260
13995573,6103953,Entire home/apt,,South End,0,,8,3.0,525.0,2.0,42.345656,-71.063585,2016-07-16 23:07:48.476145
12990153,71568696,Entire home/apt,,Fenway,1,,3,0.0,158.0,1.0,42.343371,-71.099704,2016-07-16 23:06:57.126105
8442314,1551509,Private room,,Mission Hill,16,4.5,2,1.0,89.0,1.0,42.33072,-71.103961,2016-07-16 23:06:55.180869
8271384,43613912,Entire home/apt,,South Boston Waterfront,75,5.0,2,0.0,125.0,1.0,42.342891,-71.0508,2016-07-16 23:06:36.211838
13800294,21821132,Private room,,Allston,1,,3,1.0,50.0,1.0,42.348402,-71.137556,2016-07-16 23:05:43.917662
8097453,30283594,Entire home/apt,,Fenway,1,,3,1.0,169.0,3.0,42.344478,-71.100618,2016-07-16 23:05:36.096533
12433184,64969164,Entire home/apt,,South Boston,6,4.0,2,1.0,239.0,1.0,42.341967,-71.054923,2016-07-16 23:05:24.268699
8131907,42941679,Private room,,South Boston Waterfront,11,4.5,2,1.0,125.0,2.0,42.347541,-71.037328,2016-07-16 23:05:16.835635
8219270,757253,Entire home/apt,,Allston,17,5.0,4,1.0,185.0,2.0,42.351852,-71.12461,2016-07-16 23:05:00.928501
11474629,60375320,Entire home/apt,,South Boston,2,,4,1.0,175.0,1.0,42.336755,-71.052047,2016-07-16 23:04:53.793068
10083878,51741798,Entire home/apt,,South End,21,5.0,4,1.0,170.0,2.0,42.336941,-71.074818,2016-07-16 23:04:46.984115
8624898,16284736,Entire home/apt,,East Boston,38,4.0,5,3.0,150.0,1.0,42.376619,-71.033403,2016-07-16 23:04:33.613588
12302222,30283594,Entire home/apt,,Downtown,0,,5,2.0,199.0,10.0,42.352629,-71.058341,2016-07-16 23:04:23.516816
8704828,5235073,Private room,,Allston,26,4.5,2,1.0,69.0,1.0,42.350221,-71.127821,2016-07-16 23:04:21.376646
4787027,1321084,Private room,,South End,13,4.5,2,1.0,79.0,1.0,42.337555,-71.077518,2016-07-16 23:03:44.108307
10594800,54664198,Private room,,Brighton,4,3.0,2,1.0,50.0,1.0,42.336894,-71.15079,2016-07-16 23:03:41.415207
4461111,13226301,Private room,,Roslindale,2,,1,1.0,45.0,2.0,42.279982,-71.136362,2016-07-16 23:03:19.720625
6410674,1416883,Private room,,Beacon Hill,49,5.0,1,1.0,150.0,2.0,42.360859,-71.069,2016-07-16 23:01:06.418589
13655923,79326469,Private room,,Dorchester,5,5.0,2,1.0,60.0,2.0,42.315862,-71.060375,2016-07-16 23:00:50.340282
13417233,10264055,Private room,,Dorchester,1,,2,1.0,62.0,3.0,42.297401,-71.053541,2016-07-16 23:00:40.232729
9663423,22543302,Entire home/apt,,South End,6,5.0,3,1.0,115.0,4.0,42.341821,-71.069649,2016-07-16 23:00:36.314650
12683680,68927890,Entire home/apt,,North End,2,,4,2.0,200.0,1.0,42.36579,-71.057804,2016-07-16 23:00:19.156254
13684464,12243051,Entire home/apt,,Allston,0,,6,3.0,169.0,3.0,42.348179,-71.13122,2016-07-16 23:00:17.107856
8145397,30283594,Entire home/apt,,Fenway,0,,3,1.0,169.0,3.0,42.343864,-71.101678,2016-07-16 23:00:07.501933
369880,1683708,Entire home/apt,,North End,13,5.0,4,1.0,140.0,5.0,42.366291,-71.054334,2016-07-16 22:59:51.729466
4823089,19480579,Private room,,Mission Hill,28,4.5,4,1.0,79.0,3.0,42.332776,-71.109387,2016-07-16 22:59:47.910415
10810,38440,Entire home/apt,,Allston,0,,5,2.0,250.0,4.0,42.3542,-71.131608,2016-07-16 22:59:45.481811
12504504,17517957,Private room,,Roxbury,0,,1,1.0,100.0,1.0,42.323497,-71.094766,2016-07-16 22:58:55.843080
9373802,21184200,Entire home/apt,,Back Bay,20,4.0,8,1.0,225.0,1.0,42.350153,-71.089025,2016-07-16 22:58:37.785049
10117803,30283594,Entire home/apt,,Downtown,2,,5,2.0,199.0,3.0,42.35301,-71.061763,2016-07-16 22:58:31.231480
9058863,35423230,Private room,,Brighton,0,,1,1.0,50.0,1.0,42.356067,-71.138874,2016-07-16 22:58:21.168283
9132081,47565180,Entire home/apt,,Charlestown,0,,6,2.0,158.0,2.0,42.376353,-71.067112,2016-07-16 22:58:11.165289
13208173,73437272,Entire home/apt,,Fenway,2,,3,1.0,105.0,1.0,42.343893,-71.095558,2016-07-16 22:58:08.926057
8337048,16330682,Shared room,,Mission Hill,12,4.5,3,1.0,45.0,1.0,42.330771,-71.099921,2016-07-16 22:58:06.076025
12365454,11272292,Entire home/apt,,Downtown,14,4.5,6,2.0,245.0,1.0,42.355371,-71.06223,2016-07-16 22:58:02.737461
2573685,508268,Entire home/apt,,West End,5,5.0,4,1.0,249.0,3.0,42.363724,-71.064842,2016-07-16 22:57:48.135673
6409811,4789734,Entire home/apt,,Fenway,30,4.5,2,1.0,180.0,2.0,42.348861,-71.092453,2016-07-16 22:57:38.455350
5940866,12720679,Private room,,East Boston,112,5.0,2,1.0,75.0,,42.377309,-71.034355,2016-07-16 22:57:29.643066
6075932,4307515,Private room,,South End,26,5.0,2,1.0,185.0,1.0,42.344636,-71.074529,2016-07-16 22:57:11.256321
6763785,35409793,Private room,,West End,17,4.5,1,1.0,113.0,1.0,42.361648,-71.064708,2016-07-16 22:56:57.295841
11427105,56402930,Private room,,Fenway,3,4.5,2,1.0,175.0,1.0,42.341129,-71.096502,2016-07-16 22:56:43.243725
13466700,30489899,Private room,,Allston,0,,1,1.0,58.0,,42.35484,-71.138144,2016-07-16 22:56:17.895760
12796034,3975862,Entire home/apt,,Fenway,0,,3,1.0,190.0,10.0,42.342754,-71.099578,2016-07-16 22:56:15.538116
12386138,12536547,Entire home/apt,,Beacon Hill,15,5.0,2,1.0,193.0,2.0,42.35921,-71.069293,2016-07-16 22:56:02.490345
13137820,71394792,Private room,,Downtown,3,4.5,2,1.0,269.0,1.0,42.356964,-71.060288,2016-07-16 22:55:53.989231
205894,119019,Private room,,Dorchester,119,4.5,2,1.0,65.0,2.0,42.29973,-71.058567,2016-07-16 22:55:45.791643
11292859,47180444,Entire home/apt,,Jamaica Plain,6,5.0,4,1.0,90.0,2.0,42.317472,-71.111597,2016-07-16 22:55:15.192790
8014950,42231579,Entire home/apt,,Brighton,6,4.5,3,1.0,115.0,2.0,42.337704,-71.150125,2016-07-16 22:55:08.482409
713627,3581975,Entire home/apt,,Jamaica Plain,1,,2,1.0,135.0,5.0,42.308352,-71.106671,2016-07-16 22:55:02.106347
13658522,25578688,Entire home/apt,,Beacon Hill,0,,4,2.0,330.0,1.0,42.359977,-71.067778,2016-07-16 22:54:54.940697
10048789,30283594,Entire home/apt,,Fenway,0,,5,2.0,199.0,3.0,42.343088,-71.098435,2016-07-16 22:54:42.002492
13622776,78915790,Entire home/apt,,Dorchester,0,,3,1.0,85.0,7.0,42.284343,-71.056863,2016-07-16 22:54:21.951933
9826392,50609916,Private room,,Fenway,28,5.0,3,1.0,160.0,1.0,42.347151,-71.090978,2016-07-16 22:53:59.144449
1391492,7523199,Private room,,Hyde Park,62,5.0,2,1.0,55.0,1.0,42.245269,-71.116186,2016-07-16 22:53:39.252820
849408,4434391,Entire home/apt,,Roslindale,33,4.5,5,2.0,229.0,4.0,42.289022,-71.138928,2016-07-16 22:53:32.991781
8497555,10132799,Entire home/apt,,Back Bay,7,4.5,4,0.0,139.0,2.0,42.348805,-71.087349,2016-07-16 22:53:24.015747
4573238,5578043,Entire home/apt,,North End,38,4.5,4,2.0,119.0,1.0,42.364674,-71.051692,2016-07-16 22:53:12.298580
9197535,33311329,Private room,,South End,3,3.5,1,1.0,100.0,1.0,42.346851,-71.076161,2016-07-16 22:53:06.752349
9415179,45369382,Private room,,Allston,15,4.0,2,1.0,59.0,1.0,42.351606,-71.126505,2016-07-16 22:52:24.129546
4879702,4776690,Entire home/apt,,South End,16,5.0,3,1.0,99.0,2.0,42.341237,-71.079755,2016-07-16 22:52:00.343741
1489289,7964081,Entire home/apt,,South End,34,4.5,2,1.0,175.0,1.0,42.335906,-71.074569,2016-07-16 22:51:54.164465
5891012,19180140,Shared room,,Dorchester,4,5.0,1,1.0,60.0,1.0,42.318513,-71.060276,2016-07-16 22:51:38.892406
579605,71783,Entire home/apt,,Dorchester,9,4.5,4,2.0,125.0,,42.320923,-71.061998,2016-07-16 22:50:56.142686
6763587,34832265,Private room,,Dorchester,3,4.5,1,1.0,65.0,1.0,42.281984,-71.085438,2016-07-16 22:50:47.561266
5726250,29688938,Entire home/apt,,Charlestown,15,5.0,6,4.0,475.0,2.0,42.381301,-71.060742,2016-07-16 22:50:40.350447
60029,255183,Private room,,Roxbury,108,5.0,1,1.0,75.0,2.0,42.325671,-71.090005,2016-07-16 22:50:16.583117
9918713,30283594,Entire home/apt,,Back Bay,2,,5,2.0,249.0,3.0,42.344817,-71.079173,2016-07-16 22:50:02.093515
2943893,7134587,Entire home/apt,,Brighton,0,,2,1.0,99.0,14.0,42.342174,-71.152937,2016-07-16 22:49:53.962709
13512930,13743098,Private room,,Roslindale,1,,2,1.0,75.0,1.0,42.291376,-71.129474,2016-07-16 22:49:18.851759
9926796,51026962,Shared room,,Fenway,7,3.5,1,1.0,60.0,2.0,42.343136,-71.100018,2016-07-16 22:48:58.955868
4638356,24014785,Private room,,East Boston,10,5.0,2,1.0,82.0,1.0,42.377664,-71.035787,2016-07-16 22:48:17.460581
176006,841314,Private room,,Roxbury,87,4.5,2,1.0,60.0,3.0,42.315205,-71.073703,2016-07-16 22:48:15.605410
6936712,26988,Entire home/apt,,Downtown,4,4.5,1,0.0,175.0,5.0,42.358989,-71.062847,2016-07-16 22:47:22.749060
10391455,10115868,Private room,,Roxbury,5,4.5,2,1.0,75.0,3.0,42.338835,-71.080489,2016-07-16 22:47:05.187573
12356962,49420192,Entire home/apt,,Charlestown,12,5.0,4,1.0,275.0,1.0,42.382296,-71.071274,2016-07-16 22:47:01.529809
1850260,9663343,Private room,,Roxbury,149,4.5,2,1.0,65.0,1.0,42.325162,-71.081738,2016-07-16 22:46:40.229358
2135075,3594203,Entire home/apt,,South Boston,87,4.5,5,2.0,99.0,2.0,42.331281,-71.05487,2016-07-16 22:46:38.107086
2764624,6103425,Private room,,Dorchester,99,4.5,4,1.0,88.0,1.0,42.301519,-71.063777,2016-07-16 22:46:34.968277
6300089,29483150,Entire home/apt,,West Roxbury,14,4.5,6,3.0,245.0,2.0,42.286919,-71.154277,2016-07-16 22:46:13.991444
6032072,31307714,Private room,,Downtown,8,4.5,1,1.0,99.0,1.0,42.351004,-71.065037,2016-07-16 22:46:07.367175
10009367,13004639,Entire home/apt,,Brighton,0,,2,2.0,115.0,1.0,42.351114,-71.170452,2016-07-16 22:45:59.460115
12308927,66377071,Private room,,East Boston,4,5.0,1,1.0,44.0,1.0,42.367599,-71.038117,2016-07-16 22:45:46.543250
8814105,4962900,Entire home/apt,,West End,15,5.0,7,3.0,181.0,,42.364227,-71.064059,2016-07-16 22:45:34.781380
9231486,9410008,Entire home/apt,,Back Bay,21,5.0,6,2.0,375.0,,42.349647,-71.090714,2016-07-16 22:45:25.931968
13000520,66654235,Private room,,Jamaica Plain,2,,1,1.0,65.0,,42.326247,-71.106051,2016-07-16 22:45:07.378008
8371115,3179912,Entire home/apt,,South End,6,5.0,2,1.0,178.0,,42.337431,-71.074571,2016-07-16 22:45:01.049906
9887664,22171183,Entire home/apt,,Dorchester,0,,4,2.0,180.0,3.0,42.318277,-71.041227,2016-07-16 22:44:42.151344
12085299,8654826,Entire home/apt,,Brighton,0,,10,8.0,350.0,3.0,42.343566,-71.167243,2016-07-16 22:40:14.556306
9825415,27121083,Private room,,Downtown,8,4.5,2,1.0,90.0,1.0,42.350577,-71.06921,2016-07-16 22:40:08.860606
8480507,6349477,Entire home/apt,,South End,12,5.0,4,1.0,250.0,1.0,42.341234,-71.078434,2016-07-16 22:40:06.412132
6465075,635157,Entire home/apt,,Jamaica Plain,17,4.5,10,5.0,383.0,2.0,42.298399,-71.112322,2016-07-16 22:40:03.833918
8048089,42082054,Entire home/apt,,Beacon Hill,6,4.0,2,1.0,185.0,1.0,42.360874,-71.064706,2016-07-16 22:39:49.781346
6348631,7119092,Entire home/apt,,South End,8,4.5,2,2.0,149.0,1.0,42.344538,-71.066022,2016-07-16 22:39:46.535359
13613812,18479599,Private room,,Dorchester,0,,2,1.0,135.0,1.0,42.326033,-71.059692,2016-07-16 22:39:39.501627
13381254,37366454,Entire home/apt,,Allston,0,,2,1.0,150.0,2.0,42.347896,-71.133605,2016-07-16 22:39:12.439891
12091740,33773832,Private room,,East Boston,17,4.5,3,1.0,85.0,1.0,42.377686,-71.033014,2016-07-16 22:39:02.557672
2278704,11631886,Private room,,Mattapan,76,4.5,2,1.0,69.0,1.0,42.28285,-71.094803,2016-07-16 22:38:48.896019
4025194,1480518,Private room,,Roslindale,143,5.0,2,1.0,75.0,1.0,42.294134,-71.119193,2016-07-16 22:38:41.619067
10850420,14847079,Entire home/apt,,South Boston Waterfront,17,5.0,2,0.0,190.0,2.0,42.351587,-71.046277,2016-07-16 22:38:18.493801
7454966,16442921,Private room,,Dorchester,8,4.0,2,1.0,69.0,2.0,42.319324,-71.05307,2016-07-16 22:38:13.701357
12493396,29568033,Entire home/apt,,Beacon Hill,3,4.5,4,1.0,299.0,2.0,42.359068,-71.069559,2016-07-16 22:37:56.531959
11343048,41921566,Entire home/apt,,Allston,3,5.0,5,1.0,80.0,2.0,42.35387,-71.125615,2016-07-16 22:37:49.190990
13028247,15517760,Entire home/apt,,Allston,0,,2,1.0,70.0,1.0,42.366119,-71.119378,2016-07-16 22:37:37.651576
7052171,36885389,Private room,,Allston,1,,1,1.0,39.0,1.0,42.347349,-71.132931,2016-07-16 22:37:26.799140
6844012,30283594,Entire home/apt,,Fenway,1,,5,2.0,199.0,3.0,42.343753,-71.100353,2016-07-16 22:37:17.272545
13951039,25281772,Entire home/apt,,South Boston Waterfront,0,,3,0.0,175.0,3.0,42.35002,-71.048684,2016-07-16 22:36:36.555407
10231171,19548932,Private room,,Allston,27,5.0,2,1.0,70.0,1.0,42.357322,-71.128705,2016-07-16 22:36:33.190326
12602970,58766119,Entire home/apt,,North End,6,4.5,2,1.0,95.0,2.0,42.365899,-71.055583,2016-07-16 22:36:27.630083
5757612,29860335,Entire home/apt,,Charlestown,58,4.5,3,2.0,140.0,1.0,42.382156,-71.079401,2016-07-16 22:36:01.655288
4861476,799496,Entire home/apt,,Allston,30,4.5,7,2.0,260.0,2.0,42.354376,-71.125481,2016-07-16 22:35:38.062233
13684251,12243051,Entire home/apt,,Allston,0,,3,2.0,149.0,3.0,42.349536,-71.129531,2016-07-16 22:35:28.666136
8014683,24123098,Entire home/apt,,Downtown,2,,2,1.0,179.0,2.0,42.352543,-71.056774,2016-07-16 22:35:13.624347
11202183,58330337,Entire home/apt,,Beacon Hill,9,5.0,3,0.0,199.0,1.0,42.35961,-71.065919,2016-07-16 22:35:08.524440
8184007,30283594,Entire home/apt,,Fenway,0,,5,2.0,199.0,3.0,42.345867,-71.102029,2016-07-16 22:34:53.101464
9299739,9830531,Entire home/apt,,Dorchester,1,,4,2.0,120.0,2.0,42.309882,-71.048654,2016-07-16 22:34:46.134760
5927267,26098645,Private room,,South Boston,37,4.5,2,1.0,75.0,3.0,42.331344,-71.057559,2016-07-16 22:34:42.314247
1591827,8491165,Private room,,Roslindale,114,4.5,2,1.0,60.0,2.0,42.285142,-71.122513,2016-07-16 22:34:39.900158
10227043,39338110,Entire home/apt,,South End,29,5.0,4,2.0,350.0,3.0,42.34252,-71.075098,2016-07-16 22:34:33.295457
9407895,41317613,Shared room,,Mission Hill,8,3.5,1,1.0,28.0,3.0,42.332198,-71.096166,2016-07-16 22:34:20.068129
8575476,22110106,Entire home/apt,,South End,18,4.5,2,0.0,215.0,1.0,42.345492,-71.075676,2016-07-16 22:34:04.427484
4106372,757253,Entire home/apt,,Allston,45,4.5,7,2.0,260.0,2.0,42.354166,-71.126795,2016-07-16 22:34:00.900279
13140968,58035880,Private room,,Dorchester,4,4.0,2,1.0,40.0,,42.317659,-71.040135,2016-07-16 22:33:50.047206
13748801,4757212,Private room,,Roslindale,0,,2,1.0,60.0,2.0,42.290197,-71.133533,2016-07-16 22:33:25.769946
5851489,616024,Private room,,South Boston,2,,1,1.0,169.0,1.0,42.339137,-71.047682,2016-07-16 22:33:14.369976
5889190,4144048,Private room,,Allston,78,5.0,2,1.0,95.0,1.0,42.354688,-71.129216,2016-07-16 22:33:11.441002
8112652,30489899,Private room,,Allston,3,5.0,1,1.0,45.0,1.0,42.356364,-71.136907,2016-07-16 22:32:58.184921
57156,271947,Entire home/apt,,Dorchester,16,4.5,2,1.0,95.0,7.0,42.311274,-71.051415,2016-07-16 22:32:56.003376
5718801,22348222,Entire home/apt,,South End,5,4.0,2,0.0,150.0,7.0,42.344856,-71.076877,2016-07-16 22:32:51.179352
2569369,13155584,Shared room,,Allston,35,5.0,2,1.0,89.0,1.0,42.357316,-71.121826,2016-07-16 22:32:47.964538
4460532,11228809,Private room,,Roxbury,71,5.0,2,1.0,92.0,,42.32793,-71.093037,2016-07-16 22:32:38.751863
6343532,33037385,Entire home/apt,,Brighton,58,4.5,6,2.0,212.0,2.0,42.343456,-71.14908,2016-07-16 22:32:35.176390
1902160,3609519,Private room,,Allston,18,5.0,1,1.0,72.0,2.0,42.34745,-71.137133,2016-07-16 22:32:31.117975
10036192,30283594,Entire home/apt,,Fenway,0,,5,2.0,199.0,3.0,42.344802,-71.100153,2016-07-16 22:32:16.764239
9446242,3977458,Private room,,South End,0,,1,1.0,150.0,14.0,42.347645,-71.070521,2016-07-16 22:32:13.607335
5384923,27840245,Entire home/apt,,South Boston,16,5.0,3,1.0,175.0,5.0,42.336534,-71.048702,2016-07-16 22:32:10.065792
12533075,6073299,Entire home/apt,,Brighton,1,,5,2.0,145.0,2.0,42.351567,-71.157138,2016-07-16 22:32:06.827045
4573458,5578043,Entire home/apt,,North End,22,4.5,4,2.0,139.0,1.0,42.365437,-71.053544,2016-07-16 22:32:02.831512
8631257,14299534,Private room,,South End,0,,1,1.0,50.0,1.0,42.344831,-71.073611,2016-07-16 22:32:00.298006
3703674,9350281,Private room,,Jamaica Plain,4,5.0,2,1.0,75.0,1.0,42.314789,-71.113833,2016-07-16 22:31:50.776367
2412715,6201198,Entire home/apt,,South Boston,2,,4,2.0,500.0,4.0,42.336141,-71.044144,2016-07-16 22:31:35.465511
11863590,44013653,Entire home/apt,,South Boston Waterfront,1,,4,1.0,249.0,1.0,42.348569,-71.038932,2016-07-16 22:31:32.234678
1248870,508268,Entire home/apt,,Downtown,15,5.0,4,1.0,219.0,,42.364752,-71.061667,2016-07-16 22:31:28.719405
10335433,17385849,Shared room,,Fenway,8,5.0,1,1.0,75.0,1.0,42.343039,-71.087221,2016-07-16 22:31:24.742398
13122647,30649576,Private room,,Fenway,3,1.5,2,1.0,95.0,2.0,42.340725,-71.092999,2016-07-16 22:31:21.135449
9332643,5911459,Private room,,Dorchester,0,,1,1.0,100.0,1.0,42.317895,-71.053009,2016-07-16 22:30:32.973305
2698996,13812113,Private room,,Jamaica Plain,131,5.0,2,1.0,75.0,2.0,42.315129,-71.115152,2016-07-16 22:30:19.158452
13005092,2387437,Private room,,East Boston,1,,3,1.0,72.0,,42.370397,-71.042982,2016-07-16 22:29:50.595824
13992811,25296328,Private room,,Back Bay,0,,2,1.0,97.0,1.0,42.35169,-71.082147,2016-07-16 22:29:46.905264
9370280,304016,Entire home/apt,,South End,15,5.0,6,2.0,306.0,1.0,42.34608,-71.076331,2016-07-16 22:29:44.254356
13487348,75909219,Private room,,West Roxbury,0,,2,1.0,60.0,1.0,42.27651,-71.161736,2016-07-16 22:29:34.579801
10118091,30283594,Entire home/apt,,West End,0,,3,1.0,169.0,10.0,42.363833,-71.068476,2016-07-16 22:29:31.089335
8384444,14587487,Private room,,Beacon Hill,16,5.0,2,1.0,130.0,1.0,42.359376,-71.069478,2016-07-16 22:29:22.724030
9857049,48494513,Entire home/apt,,Beacon Hill,11,5.0,2,1.0,189.0,2.0,42.357234,-71.069034,2016-07-16 22:29:12.542731
3897963,8139434,Private room,,Allston,79,5.0,2,1.0,75.0,1.0,42.351096,-71.143942,2016-07-16 22:29:09.105977
12979965,43217109,Private room,,South End,2,,2,1.0,125.0,2.0,42.336933,-71.076848,2016-07-16 22:29:02.993324
8029788,42396951,Entire home/apt,,Allston,1,,3,2.0,200.0,1.0,42.347633,-71.139305,2016-07-16 22:28:51.313344
6882615,22348222,Entire home/apt,,Back Bay,6,5.0,2,0.0,160.0,7.0,42.350751,-71.081483,2016-07-16 22:28:47.927052
198789,970426,Entire home/apt,,Beacon Hill,49,4.5,4,2.0,135.0,7.0,42.359853,-71.068266,2016-07-16 22:28:39.399697
7823025,4595799,Private room,,Jamaica Plain,37,4.5,2,1.0,76.0,1.0,42.30802,-71.116202,2016-07-16 22:28:36.261583
12592117,21184200,Entire home/apt,,Fenway,12,5.0,8,2.0,299.0,1.0,42.342064,-71.099722,2016-07-16 22:28:23.971924
6476613,33835566,Private room,,Allston,1,,2,1.0,60.0,1.0,42.352346,-71.136161,2016-07-16 22:28:17.218225
8523157,30240262,Private room,,Dorchester,8,5.0,2,1.0,79.0,1.0,42.316598,-71.064421,2016-07-16 22:28:10.198850
8336388,29066313,Private room,,Brighton,0,,2,1.0,103.0,1.0,42.340641,-71.151356,2016-07-16 22:27:58.082857
1881298,1920539,Private room,,Jamaica Plain,173,5.0,2,1.0,90.0,1.0,42.29929,-71.112579,2016-07-16 22:27:35.363507
10475848,53989804,Entire home/apt,,South Boston Waterfront,7,4.5,5,2.0,361.0,2.0,42.349928,-71.048432,2016-07-16 22:27:30.915715
13863117,19008767,Private room,,South Boston,2,,2,1.0,113.0,,42.340809,-71.049561,2016-07-16 22:27:27.621656
4628907,15019209,Private room,,Allston,6,3.0,2,1.0,49.0,1.0,42.349519,-71.141301,2016-07-16 22:27:15.957060
7441144,27696228,Private room,,Hyde Park,5,4.5,1,1.0,50.0,1.0,42.267257,-71.102131,2016-07-16 22:26:30.479045
4526384,14785487,Entire home/apt,,Allston,7,4.0,6,4.0,550.0,3.0,42.357678,-71.129024,2016-07-16 22:26:21.689720
5782221,18601802,Entire home/apt,,North End,44,5.0,4,2.0,285.0,2.0,42.366235,-71.053159,2016-07-16 22:26:16.978429
6453686,24732813,Entire home/apt,,Fenway,49,4.5,2,0.0,140.0,2.0,42.350601,-71.094751,2016-07-16 22:26:01.850241
9057435,47251069,Entire home/apt,,Jamaica Plain,1,,6,3.0,319.0,1.0,42.312821,-71.118358,2016-07-16 22:25:31.930745
5146451,9663343,Private room,,Roxbury,30,4.5,2,1.0,63.0,1.0,42.326436,-71.083918,2016-07-16 22:24:54.930499
8822499,45980822,Entire home/apt,,Back Bay,3,5.0,3,1.0,250.0,1.0,42.351081,-71.084989,2016-07-16 22:23:03.193774
2547075,3137257,Entire home/apt,,Downtown,18,4.5,2,0.0,150.0,3.0,42.359792,-71.055858,2016-07-16 22:22:54.117255
7755144,29806038,Entire home/apt,,Roxbury,21,5.0,3,1.0,225.0,2.0,42.339282,-71.081027,2016-07-16 22:22:15.905351
12208307,34122490,Private room,,South Boston,1,,1,1.0,70.0,1.0,42.335983,-71.048956,2016-07-16 22:21:55.338815
12102482,30283594,Entire home/apt,,Mission Hill,0,,3,1.0,169.0,3.0,42.333978,-71.100057,2016-07-16 22:21:49.747216
10607657,314580,Entire home/apt,,Brighton,2,,3,1.0,175.0,1.0,42.336909,-71.153134,2016-07-16 22:21:29.155627
4085362,3164508,Private room,,Roslindale,15,5.0,2,1.0,75.0,1.0,42.2811,-71.139652,2016-07-16 22:19:46.792493
12111678,21087387,Entire home/apt,,Fenway,0,,6,2.0,200.0,2.0,42.343314,-71.101076,2016-07-16 22:18:24.420452
7449448,38701026,Private room,,Dorchester,9,4.5,1,1.0,45.0,2.0,42.287635,-71.08795,2016-07-16 22:17:44.982236
2308630,5448841,Entire home/apt,,Jamaica Plain,32,5.0,4,2.0,200.0,2.0,42.310363,-71.113283,2016-07-16 22:17:35.483457
